9.999999999999993339e-01,0.000000000000000000e+00,1.379605654695098722e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.257190477341190160e-01,0.000000000000000000e+00,3.285352514568085774e-02,3.587480016670876320e-02,1.311943169153914068e-01,3.504998186163908042e-02,0.000000000000000000e+00,5.273369005253046582e-02,7.858502183922166928e-02,1.342312110428048669e-02,9.299811099505542536e-03,0.000000000000000000e+00,1.242739532002399977e-01,8.099356774626426114e-02,2.577981817730224182e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.302046277580653902e-02,1.793740008335438160e-02,0.000000000000000000e+00,1.980726663834892626e-02,9.571679098757080242e-03,3.874921291460643041e-02,1.772759871297354198e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.421008667831799771e-02,0.000000000000000000e+00,3.958262466638395871e-02,1.888895010317822795e-02,1.042327322742990087e-01,6.263607679944925566e-02,3.427955850955304723e-02,6.448258802191610128e-02,1.679835518558639787e-02,0.000000000000000000e+00,1.476346488393731615e-02,7.590141093600839828e-02,5.916849023476542652e-02,0.000000000000000000e+00,4.127930096572453300e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.584355932874550399e-02,0.000000000000000000e+00,9.491579957524991229e-02,2.087869226648308291e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.541671569100711292e-02,2.599376224550181691e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.881150430715805913e-02
0.000000000000000000e+00,1.000000000000000000e+00,2.097953395741722696e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.330017908890260364e-02,0.000000000000000000e+00,2.187044413199266263e-02,2.276257268029927006e-02,4.082482904638630450e-02,3.535533905932737673e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.463323195410732983e-02,1.306770933723291721e-02,0.000000000000000000e+00,3.175003175004762618e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.004024161128123580e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.227201734184540059e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.761174884190867124e-02,3.175003175004762618e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.515033791127144674e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.799539376871736249e-02,0.000000000000000000e+00,1.046217438296717997e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.608439182435161513e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.162577973154508615e-02,3.952847075210474265e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.379605654695098722e-02,2.097953395741722696e-02,9.999999999999990008e-01,3.068350930819590313e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.418475390906604947e-02,2.566952095521730232e-02,7.929518496194389379e-03,1.677021635503010352e-02,0.000000000000000000e+00,1.826418434937924357e-02,1.789140667411282665e-02,8.075026385191820186e-03,1.052254090092281380e-01,2.865288999027097369e-02,2.055566129482595122e-02,1.186781658193853404e-03,0.000000000000000000e+00,1.585903699238877876e-02,0.000000000000000000e+00,1.754588491431271352e-02,8.900862436453899768e-03,1.065761390798718872e-02,1.175088942910427169e-02,1.373432891496584318e-02,1.507214213121160599e-02,0.000000000000000000e+00,2.442951382770848501e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.189571487787880924e-03,0.000000000000000000e+00,4.119379272788138702e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.364712210421289484e-02,1.065761390798718872e-02,1.749814092128542525e-02,0.000000000000000000e+00,2.572436744200902112e-02,0.000000000000000000e+00,1.507214213121160599e-02,2.582945721257455182e-02,1.208111918873280843e-02,0.000000000000000000e+00,2.458305278641862573e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.900371558963217036e-02,2.653724462171376530e-02,2.422507915557546576e-02,1.065761390798718872e-02,1.398635597161148464e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.350424920868305546e-03,2.322937754795905904e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.131551912690688909e-02,0.000000000000000000e+00,8.391813582966891477e-03,1.440361403208944083e-02
0.000000000000000000e+00,0.000000000000000000e+00,3.068350930819590313e-03,1.000000000000000888e+00,1.559078046750080222e-02,5.512173296280294989e-03,1.854114001850042104e-02,1.677653998404303806e-02,1.727468727571193977e-02,6.430055344016799568e-02,1.595767255807822860e-02,2.122083104258435174e-02,0.000000000000000000e+00,2.111001654603745364e-02,3.198650539427850409e-03,3.994954008790186500e-02,5.075192189225523343e-02,9.824666109905361849e-03,1.756459548060721257e-02,6.909874910284775386e-03,1.441088259613276974e-02,1.337847767875787776e-02,8.014859194922799301e-02,0.000000000000000000e+00,5.119931057520524242e-03,1.476084711622236423e-01,6.567020229960257235e-03,3.671075910951858423e-02,9.579673486769538227e-03,0.000000000000000000e+00,3.942756673041475368e-03,4.995541684356424872e-02,2.804301733075271422e-03,5.384512722300883319e-03,4.982781659214777920e-02,2.641045638499291484e-02,6.301575464776646221e-03,1.674268214936296476e-02,1.393075361038241707e-02,3.812021025824132835e-03,0.000000000000000000e+00,8.717533162746770453e-03,5.512173296280294989e-03,5.253616183968205094e-02,3.563780963998530033e-02,7.895721134623324283e-03,2.901509200496575971e-03,7.650699622673177297e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.932006933598925252e-02,0.000000000000000000e+00,5.277504136509364278e-03,5.107942990473551131e-02,3.046968433863044001e-02,7.147131658295992340e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.566646401510069730e-02,5.781216125786003621e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.720343200308506001e-03,2.193817272381392083e-02,4.393017046739260134e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.559078046750080222e-02,9.999999999999996669e-01,0.000000000000000000e+00,3.603749850782235475e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.260607203653964115e-02,0.000000000000000000e+00,1.546720562224364673e-02,0.000000000000000000e+00,4.103049699311090565e-02,6.217059141274921923e-03,1.941198720614580389e-02,5.222329678670935282e-02,0.000000000000000000e+00,3.413943709994594206e-02,4.029114820126900726e-02,2.100729079507838298e-02,0.000000000000000000e+00,1.507556722888817903e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.326210525996176906e-02,3.829197905337417690e-02,8.562346815634270386e-03,6.206512807742012132e-03,0.000000000000000000e+00,4.598004898717027861e-02,6.241877839323592414e-02,1.635174850419321077e-02,0.000000000000000000e+00,2.234950781338370870e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.178493564872643548e-02,0.000000000000000000e+00,1.914598952668708845e-02,2.187393196299035336e-02,1.534652337036731748e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.077287274483318444e-02,0.000000000000000000e+00,7.106690545187013819e-02,2.604661305353115838e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.213103230646745051e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.132007163556104423e-02,1.219784336798665492e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.512173296280294989e-03,0.000000000000000000e+00,9.999999999999994449e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.289758474798844951e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.450647132964148767e-02,4.396124677833311567e-03,6.863173894886102043e-03,0.000000000000000000e+00,2.132007163556104423e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.400304898842878509e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.743796858006127576e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.216334339520565730e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.418475390906604947e-02,1.854114001850042104e-02,3.603749850782235475e-02,0.000000000000000000e+00,1.000000000000000222e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.729082072918185109e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.789150133738977022e-01,9.858079419176487418e-03,1.539030811945761579e-02,1.380131118684708481e-02,4.780914437337573965e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.331020926996521719e-02,8.835384116734370380e-03,2.390457218668787243e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.221388919541467777e-03,6.071767407189162385e-02,1.357688466604261256e-02,4.920678313051228547e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.598288790738580933e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.771924779845834852e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.953857786779654347e-03,1.073346976852729458e-02,1.762268442125603310e-02,3.314967720658979627e-02,1.727164089054767163e-02,0.000000000000000000e+00,3.035883703594581193e-02,2.601329908572359850e-02,3.650132066195162922e-02,0.000000000000000000e+00,1.414744190956224688e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.913897505877381819e-02,0.000000000000000000e+00,2.439750182371333218e-02,0.000000000000000000e+00,5.634361698190110124e-02,2.065040513911002226e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.631905244278934242e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.182178902359923484e-02,3.380617018914066491e-02,3.384764168728018885e-02
1.257190477341190160e-01,0.000000000000000000e+00,2.566952095521730232e-02,1.677653998404303806e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999999999999994449e-01,1.445183282540199801e-02,6.112864566115416842e-02,6.675015657623452336e-02,9.431354425063583069e-02,1.630386626815061302e-02,7.358513094805799182e-03,6.020908788739462447e-02,1.201081232733557241e-01,1.873171623163388116e-02,8.651809126974002381e-03,0.000000000000000000e+00,7.225916412700998659e-02,1.205600210422465568e-01,5.995876255216963518e-02,3.244428422615250329e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.337507828811726168e-02,0.000000000000000000e+00,1.535592931659890761e-02,8.904733623191099165e-03,3.604920469572501368e-02,2.473853479976467068e-02,2.238868314198225185e-02,0.000000000000000000e+00,3.378472637462068273e-02,8.016434504064697333e-03,2.761840883330537316e-02,2.635917909832430697e-02,1.292931931299358961e-01,3.399179856030379310e-02,6.378198309799198995e-02,7.498687844430793059e-02,1.823250544382460855e-02,0.000000000000000000e+00,3.433690180959704519e-02,1.019960831842009613e-01,3.302741174192022622e-02,0.000000000000000000e+00,2.240174919686859986e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.061117223771528284e-02,2.418254167033372093e-02,5.518884821104349386e-02,5.827165467480650146e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.657985901797173922e-02,4.836508334066744186e-02,0.000000000000000000e+00,5.155735207414549603e-02,9.872481295984870953e-03,5.353033790313107415e-02,1.028168276352866423e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.929518496194389379e-03,1.727468727571193977e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.445183282540199801e-02,9.999999999999998890e-01,6.797924348284724305e-02,2.061965247105806281e-02,6.855106213838521242e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.510833927217567187e-03,8.603443787443546681e-03,5.400617248673216658e-02,1.336306209562121775e-03,3.026137663344011935e-02,1.785714285714285268e-02,0.000000000000000000e+00,9.878259746169994193e-03,1.670382761952652131e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.577456558882258025e-02,0.000000000000000000e+00,1.517941851797290596e-02,2.750742800847884566e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.766416675862441027e-02,2.174141383696681293e-02,4.638386567370694248e-03,2.971608194063727129e-02,2.275078775966450292e-02,8.142559363274012169e-03,3.328307684901439349e-03,8.400268812903087523e-02,9.851380077988757672e-03,0.000000000000000000e+00,1.287352103807653213e-02,0.000000000000000000e+00,1.697110583255326613e-02,2.423646044779629097e-02,6.801619522386789275e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.260341475980406106e-03,0.000000000000000000e+00,2.139802462554564813e-02,2.988071523335984053e-02,0.000000000000000000e+00,2.400076803686596386e-02,3.149703941743559749e-02,1.154392741349025316e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.471279759136471729e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.879500364742665047e-02,1.889822365046136057e-02,1.081223252725916663e-02
3.285352514568085774e-02,0.000000000000000000e+00,1.677021635503010352e-02,6.430055344016799568e-02,4.260607203653964115e-02,0.000000000000000000e+00,4.729082072918185109e-02,6.112864566115416842e-02,6.797924348284724305e-02,1.000000000000000222e+00,3.488696402144796788e-02,3.769462136127023355e-02,1.704242881461585576e-02,4.615111539940457835e-02,3.729573332370499095e-02,6.914292871319351053e-02,1.370618199646158608e-01,1.130466837888442939e-02,3.200004096007864202e-02,3.776624637935956791e-02,5.119618188871732922e-02,2.715911681196648414e-02,8.054576219955160432e-02,0.000000000000000000e+00,1.119328961951852018e-02,7.413479854557693260e-02,1.435694319813360202e-02,3.531341103414297605e-02,1.163514579842393586e-02,9.420556982403691451e-03,2.585918648796118810e-02,7.800962308054711081e-02,1.532704304324677795e-02,1.373367687263303202e-02,5.446725512103486877e-02,1.443475917838092822e-02,1.262857095282213064e-02,2.956409623037222628e-02,6.598729730131726312e-02,3.750260443796541582e-02,7.838377210035420151e-03,2.586501898003373476e-02,6.025408491351943834e-03,7.537395179020139890e-02,5.945919607581471450e-02,2.013873647103192263e-02,6.343334011724749595e-04,1.672610347804056458e-02,0.000000000000000000e+00,2.966706059840170957e-03,0.000000000000000000e+00,4.827188471705359807e-02,1.263900347913896570e-02,2.307555769970229265e-02,6.598729730131727700e-02,9.325875614736703345e-02,1.953149214837255829e-02,0.000000000000000000e+00,5.096538103612597952e-03,8.919988734309518275e-02,0.000000000000000000e+00,8.937125067539530149e-03,2.155715676618784327e-02,2.063940625410119745e-02,1.199041150466147350e-02,5.145051712945978434e-02
