1.000000000000000666e+00,2.324952774876385634e-03,5.494422557947561091e-03,0.000000000000000000e+00,3.560344974581560427e-03,4.136701519960153499e-03,0.000000000000000000e+00,2.132007163556104423e-03,2.390457218668786982e-03,5.407380704358751705e-03,1.336306209562121775e-03,3.411211461689766643e-03,9.608968122051765245e-03,0.000000000000000000e+00,3.077935056255462487e-03,0.000000000000000000e+00,4.082482904638630623e-03,6.598288790738580413e-03,1.545174671951160192e-02,2.309401076758503188e-03,0.000000000000000000e+00,1.600000000000000294e-03,4.529108136578382723e-03,2.672612419124243549e-03,9.754262200082649756e-03,8.131433980500301154e-03,6.000000000000001860e-03,5.052911526399113742e-03,1.796053020267748997e-03,1.782265577358013720e-02,4.629100498862757235e-03,2.540002540003810302e-03,7.383503845211844552e-03,1.646773939185236556e-03,3.779644730092272635e-03,3.333333333333333547e-03,1.524985703326046677e-03,4.140393356054126311e-03,2.169304578186561500e-03,6.942101345006234303e-04,4.447495899966607408e-03,1.702513061517497159e-03,0.000000000000000000e+00,1.992541925546871366e-03,1.556997888323046050e-03,6.286185570937120187e-03,1.474419561548971419e-03,2.773500981126145962e-03,1.011534406804084733e-02,2.132007163556104423e-03,8.115026712006890089e-03,3.810003810005715454e-03,7.254762501100116799e-03,2.035946394237150153e-03,0.000000000000000000e+00,5.918299561721820229e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.865009616480627552e-03,1.193388379437232416e-02,0.000000000000000000e+00,1.067521025367247980e-02,0.000000000000000000e+00,4.834937784152282259e-03,2.041241452319315312e-03,0.000000000000000000e+00,4.714045207910316608e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.808039646054340380e-03,4.472135954999579763e-03,0.000000000000000000e+00,3.941317112657173258e-03,3.813850356982369585e-03,5.477225575051660432e-03,1.201472092150308348e-02,1.414213562373095243e-03,5.663793758439143386e-03
2.324952774876385634e-03,9.999999999999993339e-01,9.580704729332692460e-02,0.000000000000000000e+00,1.379605654695098722e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.257190477341190160e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.285352514568085774e-02,3.587480016670876320e-02,1.311943169153914068e-01,3.504998186163908042e-02,0.000000000000000000e+00,5.273369005253046582e-02,7.858502183922168316e-02,1.342312110428048669e-02,0.000000000000000000e+00,9.299811099505542536e-03,0.000000000000000000e+00,1.242739532002399977e-01,8.099356774626426114e-02,2.577981817730224182e-02,0.000000000000000000e+00,9.789817228755411452e-03,0.000000000000000000e+00,2.302046277580653902e-02,1.793740008335438160e-02,0.000000000000000000e+00,1.980726663834892626e-02,9.571679098757080242e-03,0.000000000000000000e+00,3.874921291460643041e-02,1.772759871297354198e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.421008667831799771e-02,0.000000000000000000e+00,3.958262466638395871e-02,1.888895010317822795e-02,1.042327322742990225e-01,9.049866402333347354e-03,6.263607679944925566e-02,3.427955850955304723e-02,6.448258802191610128e-02,1.679835518558639787e-02,0.000000000000000000e+00,1.362620557442185132e-01,1.476346488393731615e-02,7.590141093600839828e-02,5.916849023476542652e-02,0.000000000000000000e+00,4.127930096572453300e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.168029641503889382e-02,3.082857360308696379e-02,0.000000000000000000e+00,5.584355932874550399e-02,0.000000000000000000e+00,9.367501681349608977e-02,9.491579957524991229e-02,2.087869226648308291e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.541671569100711292e-02,2.599376224550181691e-02,0.000000000000000000e+00,1.145422019717509676e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.320696903964562685e-02,0.000000000000000000e+00,1.881150430715805913e-02
5.494422557947561091e-03,9.580704729332692460e-02,9.999999999999998890e-01,2.428214655893160337e-02,2.445254967802019605e-02,2.130823701259221617e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.684847767323795487e-02,0.000000000000000000e+00,2.342829650629690494e-02,5.434854683217669319e-02,8.478078067985947430e-02,7.046448252078169050e-02,6.212365249219366226e-02,2.803860770460221349e-02,5.664654183701030993e-02,9.506854965159380888e-02,1.586103171436288248e-02,2.414110676052828169e-02,8.241633836921341202e-03,1.555302119562506843e-02,1.835557745535880761e-02,7.656291181181329453e-02,2.538496266529669323e-02,1.030204229615167694e-02,1.735176942122533192e-02,1.233534278728620932e-02,1.360072248956847689e-02,6.888438430238583154e-02,0.000000000000000000e+00,3.900777892675432942e-03,8.482567386843307272e-03,1.297935329127912658e-02,2.289342732478150469e-02,1.047364481112769696e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.535709557390088797e-03,0.000000000000000000e+00,7.015744627801574762e-02,5.579891485557507413e-03,9.921504743689037176e-02,1.069350540034857619e-02,4.934137114914483729e-02,3.037906537070182364e-02,1.904848294398648473e-02,1.984927665315881079e-02,0.000000000000000000e+00,1.176611570376605020e-01,1.744480906630129641e-02,6.975627879254395203e-02,5.593174897634299592e-02,0.000000000000000000e+00,3.658234344369248880e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.276729177907087925e-02,0.000000000000000000e+00,4.399058702145836747e-02,0.000000000000000000e+00,3.320648903439911426e-02,1.121544308184088401e-01,2.467068557457241865e-02,1.618809770595440109e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.393694568727113281e-02,4.607213376254633980e-02,0.000000000000000000e+00,2.030180779857029827e-02,1.309681589627518031e-02,1.253924656438797601e-02,5.108222604530736344e-02,0.000000000000000000e+00,2.222805442137901905e-02
0.000000000000000000e+00,0.000000000000000000e+00,2.428214655893160337e-02,1.000000000000000000e+00,2.097953395741722696e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.507556722888817903e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.330017908890260364e-02,0.000000000000000000e+00,2.187044413199266263e-02,2.276257268029927006e-02,4.082482904638630450e-02,0.000000000000000000e+00,3.535533905932737673e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.463323195410732983e-02,1.306770933723291721e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.175003175004762618e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.004024161128123580e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.227201734184540059e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.761174884190867124e-02,1.376204706407950853e-02,3.175003175004762618e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.515033791127144674e-03,0.000000000000000000e+00,6.375767130633382129e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.799539376871736249e-02,0.000000000000000000e+00,1.046217438296717997e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.608439182435161513e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.162577973154508615e-02,3.952847075210474265e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.022783485156837147e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.560344974581560427e-03,1.379605654695098722e-02,2.445254967802019605e-02,2.097953395741722696e-02,9.999999999999990008e-01,3.068350930819590313e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.418475390906604947e-02,2.566952095521730232e-02,7.929518496194389379e-03,1.012090798738514777e-02,1.677021635503010352e-02,0.000000000000000000e+00,1.826418434937924357e-02,1.789140667411282665e-02,8.075026385191820186e-03,1.052254090092281380e-01,2.865288999027097369e-02,2.055566129482595122e-02,0.000000000000000000e+00,1.186781658193853404e-03,0.000000000000000000e+00,1.585903699238877876e-02,0.000000000000000000e+00,1.754588491431271352e-02,8.900862436453899768e-03,1.499175680001693656e-02,1.065761390798718872e-02,1.175088942910427169e-02,1.373432891496584318e-02,1.507214213121160599e-02,0.000000000000000000e+00,2.442951382770848501e-03,1.121403260040641607e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.189571487787880924e-03,0.000000000000000000e+00,4.119379272788138702e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.364712210421289484e-02,0.000000000000000000e+00,1.065761390798718872e-02,1.749814092128542525e-02,0.000000000000000000e+00,2.572436744200902112e-02,0.000000000000000000e+00,4.280339936694644437e-02,1.507214213121160599e-02,2.582945721257455182e-02,1.208111918873280843e-02,0.000000000000000000e+00,2.458305278641862573e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.533398012985904155e-03,2.753900021867932910e-02,0.000000000000000000e+00,1.900371558963217036e-02,2.653724462171376530e-02,9.563359134567265760e-03,2.422507915557546576e-02,1.065761390798718872e-02,1.398635597161148464e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.350424920868305546e-03,2.322937754795905904e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.131551912690688909e-02,0.000000000000000000e+00,2.036978631136830351e-02,8.391813582966891477e-03,1.440361403208944083e-02
4.136701519960153499e-03,0.000000000000000000e+00,2.130823701259221617e-02,0.000000000000000000e+00,3.068350930819590313e-03,1.000000000000001554e+00,1.559078046750080222e-02,5.512173296280294989e-03,1.854114001850042104e-02,1.677653998404303806e-02,1.727468727571193977e-02,1.102434659256058824e-02,6.430055344016798180e-02,1.595767255807822860e-02,2.122083104258435174e-02,0.000000000000000000e+00,2.111001654603745364e-02,3.198650539427850409e-03,3.994954008790186500e-02,5.075192189225523343e-02,6.361468050882081171e-02,9.824666109905361849e-03,1.756459548060721257e-02,6.909874910284775386e-03,1.441088259613276974e-02,1.337847767875787776e-02,8.014859194922802077e-02,2.177331957445769947e-02,0.000000000000000000e+00,5.119931057520524242e-03,1.476084711622236423e-01,6.567020229960257235e-03,3.671075910951858423e-02,9.579673486769538227e-03,3.908815524970521427e-02,0.000000000000000000e+00,3.942756673041475368e-03,4.995541684356424178e-02,2.804301733075271422e-03,5.384512722300883319e-03,4.982781659214777920e-02,2.641045638499291484e-02,6.301575464776646221e-03,1.674268214936296476e-02,1.408932772450151825e-02,1.393075361038241707e-02,3.812021025824132835e-03,0.000000000000000000e+00,8.717533162746770453e-03,5.512173296280294989e-03,1.864969074115341297e-02,5.253616183968205094e-02,3.563780963998530033e-02,7.895721134623324283e-03,2.901509200496575971e-03,7.650699622673177297e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.232801358033481842e-03,1.371303200866884342e-02,0.000000000000000000e+00,1.932006933598925252e-02,0.000000000000000000e+00,1.250043405038469939e-02,5.277504136509364278e-03,5.107942990473551131e-02,3.046968433863044001e-02,7.147131658295992340e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.566646401510070424e-02,5.781216125786003621e-03,0.000000000000000000e+00,1.019003280660868080e-02,0.000000000000000000e+00,4.720343200308506001e-03,2.070888095744952834e-02,2.193817272381392083e-02,4.393017046739259440e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.559078046750080222e-02,9.999999999999997780e-01,0.000000000000000000e+00,3.603749850782235475e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.260607203653964115e-02,0.000000000000000000e+00,1.546720562224364673e-02,0.000000000000000000e+00,4.103049699311090565e-02,6.217059141274921923e-03,1.941198720614580389e-02,5.222329678670935282e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.413943709994594206e-02,4.029114820126900726e-02,2.100729079507838298e-02,0.000000000000000000e+00,1.507556722888817903e-02,1.269591790297563798e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.326210525996176906e-02,3.829197905337417690e-02,8.562346815634270386e-03,6.206512807742012132e-03,2.849014411490948667e-02,0.000000000000000000e+00,4.598004898717027861e-02,6.241877839323592414e-02,1.635174850419321077e-02,0.000000000000000000e+00,2.234950781338370870e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.347262634065101078e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.178493564872643548e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.914598952668708845e-02,2.187393196299035336e-02,1.534652337036731748e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.999000749375546074e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.077287274483318444e-02,0.000000000000000000e+00,7.106690545187013819e-02,2.604661305353115838e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.213103230646745051e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.625177761354718350e-03,2.132007163556104423e-02,1.219784336798665492e-02
2.132007163556104423e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.512173296280294989e-03,0.000000000000000000e+00,9.999999999999994449e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.090909090909090468e-03,0.000000000000000000e+00,3.289758474798844951e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.450647132964148767e-02,4.396124677833311567e-03,6.863173894886102043e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.132007163556104423e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.400304898842878509e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.743796858006127576e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.216334339520565730e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.659353010395996475e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.390457218668786982e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.418475390906604947e-02,1.854114001850042104e-02,3.603749850782235475e-02,0.000000000000000000e+00,1.000000000000000222e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.729082072918185109e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.789150133738977022e-01,9.858079419176487418e-03,1.539030811945761579e-02,1.380131118684708481e-02,0.000000000000000000e+00,4.780914437337573965e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.331020926996521719e-02,8.835384116734370380e-03,2.390457218668787243e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.221388919541467777e-03,6.071767407189162385e-02,1.357688466604261256e-02,4.920678313051228547e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.598288790738580933e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.771924779845834852e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.953857786779654347e-03,0.000000000000000000e+00,1.073346976852729458e-02,1.762268442125603310e-02,3.314967720658979627e-02,1.727164089054767163e-02,0.000000000000000000e+00,3.233104030567816867e-02,3.035883703594581193e-02,2.601329908572359850e-02,3.650132066195162922e-02,0.000000000000000000e+00,1.414744190956224688e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.584857703500654538e-02,0.000000000000000000e+00,1.913897505877381819e-02,0.000000000000000000e+00,1.926285321323548475e-02,2.439750182371333218e-02,0.000000000000000000e+00,5.634361698190110124e-02,2.065040513911002226e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.631905244278934242e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.177693742876769964e-02,0.000000000000000000e+00,2.182178902359923484e-02,6.838256275499512114e-03,3.380617018914066491e-02,3.384764168728018885e-02
5.407380704358751705e-03,1.257190477341190160e-01,6.684847767323795487e-02,0.000000000000000000e+00,2.566952095521730232e-02,1.677653998404303806e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999999999999993339e-01,1.445183282540199801e-02,2.305714879553581731e-02,6.112864566115416842e-02,6.675015657623452336e-02,9.431354425063583069e-02,1.630386626815061302e-02,7.358513094805799182e-03,6.020908788739462447e-02,1.201081232733557103e-01,1.873171623163388116e-02,4.751733362404818133e-03,8.651809126974002381e-03,0.000000000000000000e+00,7.225916412700998659e-02,1.205600210422465568e-01,5.995876255216963518e-02,3.244428422615249635e-02,5.009219652925123167e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.337507828811726168e-02,0.000000000000000000e+00,1.535592931659890761e-02,8.904733623191099165e-03,3.065696697424829045e-02,3.604920469572501368e-02,2.473853479976467068e-02,2.238868314198225185e-02,0.000000000000000000e+00,3.378472637462068273e-02,8.016434504064697333e-03,2.761840883330537316e-02,2.635917909832430697e-02,1.292931931299359238e-01,2.104820084511339895e-02,3.399179856030379310e-02,6.378198309799198995e-02,7.498687844430793059e-02,1.823250544382460855e-02,0.000000000000000000e+00,1.072647616525513048e-01,3.433690180959704519e-02,1.019960831842009613e-01,3.302741174192022622e-02,0.000000000000000000e+00,2.240174919686859986e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.016963402720171883e-02,3.943564347417963939e-02,0.000000000000000000e+00,6.061117223771528284e-02,2.418254167033372093e-02,6.100348165520023958e-02,5.518884821104349386e-02,5.827165467480650146e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.657985901797176698e-02,4.836508334066744186e-02,0.000000000000000000e+00,2.131220210474134291e-02,5.155735207414549603e-02,9.872481295984870953e-03,6.806189246391457226e-02,5.353033790313107415e-02,1.028168276352866284e-01
